dr7objid,ra,dec,label
587728307486392442,156.3112030029297,1.2486921548843384,elliptical
587733410456338581,241.24024963378903,37.81218338012695,elliptical
587731887342879154,116.75225067138672,30.972347259521484,spiral
587739707943878792,208.5332794189453,28.281593322753903,spiral
587738197198241880,149.3603973388672,69.87950897216797,spiral
587729777441439860,207.9325408935547,-2.353688240051269,spiral
587732591720595494,204.9872283935547,59.20262908935547,spiral
587739706341851261,229.0069122314453,21.54073715209961,elliptical
587737809031135560,118.32701110839844,46.81245803833008,spiral
587739132953362509,208.2284393310547,36.00918960571289,spiral
587735695371796582,192.2908477783203,56.60810470581055,elliptical
587729159520780306,234.72320556640625,3.459956407546997,spiral
587742578061410422,205.64031982421875,19.73058319091797,elliptical
587739507161039064,203.4182586669922,32.33490753173828,spiral
587742576983539807,195.5539703369141,19.892980575561523,spiral
587733608011726987,235.1922912597656,46.9138298034668,spiral
588017627767832628,190.93869018554688,45.89158630371094,spiral
587735662623457430,151.19476318359375,37.75349807739258,elliptical
587739707944665236,210.5568389892578,27.827028274536133,spiral
588297863115440225,163.50131225585938,44.47039031982422,elliptical
587733409915797799,232.47454833984372,42.72446441650391,lenticular
587739844844060818,211.60801696777344,22.5395565032959,elliptical
587729652352418210,254.50001525878903,32.92055130004883,elliptical
587742775638622287,194.88072204589844,18.16901969909668,elliptical
587733442125889725,246.57345581054688,37.561153411865234,spiral
587745243627651077,149.057373046875,16.18143081665039,spiral
587732054848373002,120.86093139648438,30.62361717224121,elliptical
588017571384590433,189.74801635742188,12.981295585632324,spiral
587725551199191192,128.4456024169922,52.54351425170898,spiral
587739609171230755,203.5687255859375,31.28587532043457,spiral
587739507163660428,210.1810760498047,31.057897567749023,elliptical
587731513680068740,20.110254287719727,0.6974867582321167,elliptical
587742062679097516,173.88711547851562,23.129941940307617,lenticular
587739720298528859,214.3164520263672,26.33126449584961,elliptical
587745245236101268,143.80645751953125,16.21237564086914,spiral
587728880341942314,157.83563232421875,4.587522983551025,spiral
588017979966292089,183.5081329345703,40.83160400390625,spiral
587741421635895500,125.9026336669922,18.52684783935547,spiral
588010877690314886,191.3345642089844,3.801902532577514,elliptical
587728879267872878,157.1088409423828,3.746638298034668,elliptical
587739810484650051,208.23199462890625,25.483238220214844,spiral
588007005245014136,155.75936889648438,62.25584411621094,spiral
588013382206423152,181.81504821777344,51.827144622802734,spiral
587730846351098805,314.41290283203125,-0.8389080762863159,spiral
587735236883120330,123.82512664794922,26.096139907836918,spiral
587733603723116689,228.34390258789065,50.90614700317383,spiral
588017713123295507,212.42515563964844,49.65585708618164,spiral
587738946682683414,181.5783843994141,39.41653060913086,elliptical
587730021714428055,211.63177490234372,6.070322036743164,elliptical
587729226609655902,220.7500762939453,61.62375259399414,spiral
587724650331504840,181.66293334960935,-1.7647545337677002,spiral
587731885739999421,133.05462646484375,43.061302185058594,spiral
588015509815623822,21.45992851257324,0.5223164558410645,lenticular
587736813669449975,231.311279296875,11.11959457397461,elliptical
587745243081801872,128.81243896484375,10.758380889892578,spiral
588017704553546019,209.1584625244141,12.25851345062256,spiral
588017110217064589,167.30239868164062,45.40758895874024,spiral
587742062142357652,174.2118682861328,22.71961975097656,elliptical
587732769974255749,165.09461975097656,8.338228225708008,spiral
587725551742091373,146.70213317871094,62.36695861816406,spiral
587741532793143339,190.887451171875,29.80108070373535,elliptical
588018090544660738,241.7894287109375,30.875999450683597,spiral
587742573220462697,165.7791290283203,19.563316345214844,spiral
587732771571957991,135.41490173339844,6.704556465148926,spiral
587731892186775710,171.36715698242188,57.883426666259766,spiral
588015509272264782,6.573570251464844,0.0989459306001663,spiral
587739844306731125,210.39573669433597,22.229053497314453,lenticular
587742576458203249,222.85394287109372,15.661144256591797,elliptical
587739406262010094,228.50210571289065,26.059553146362305,spiral
587732703941754997,165.01895141601562,8.106178283691406,elliptical
587732050551308466,129.37257385253906,42.51227951049805,spiral
587739720823996535,185.02993774414065,30.04535484313965,lenticular
587742901791817895,195.2051239013672,16.344688415527344,spiral
587737826214478079,124.80325317382812,53.48892974853516,elliptical
587733442118680846,229.8039093017578,48.75051498413086,elliptical
588017606299680930,200.43966674804688,45.1404914855957,lenticular
588016839634845991,125.63599395751952,24.221479415893555,spiral
587736919432757673,241.2559051513672,28.3430118560791,elliptical
588017704563114205,231.26416015625,9.482745170593262,spiral
587742015440748702,208.0259246826172,22.012704849243164,spiral
587739385279873163,245.43348693847656,18.940673828125,spiral
587726031177252942,185.5538330078125,1.4276130199432373,spiral
587742061090963496,228.25015258789065,16.540380477905273,elliptical
587732769984479350,188.7059783935547,8.90514087677002,spiral
587741726043668639,189.7127227783203,24.842514038085938,spiral
587722983892385917,190.9533843994141,0.4453679621219635,spiral
587729156284022948,191.34320068359372,65.94035339355469,spiral
587731500259475470,154.69834899902344,53.7081413269043,spiral
588298662502269044,192.4619598388672,46.7973861694336,spiral
587734305418707087,342.5041198730469,0.5098272562026978,spiral
588017726006100108,173.39161682128906,7.876647472381592,spiral
587741489816994076,125.728515625,16.133033752441406,spiral
587732576702169219,166.92483520507812,6.00119161605835,elliptical
588297865253945480,137.87217712402344,37.3770637512207,elliptical
587726016162890061,226.2653045654297,2.520904302597046,elliptical
587729776367435887,207.47640991210935,-3.22416090965271,spiral
587739295626363067,170.29396057128906,34.349456787109375,spiral
587735696446980284,198.5938720703125,56.9257698059082,elliptical
587726014551818594,225.21063232421875,1.3377453088760376,spiral
587729747375423588,231.60728454589844,1.4505878686904907,spiral
588016893323771970,157.02310180664062,40.20468521118164,lenticular
588017112368021684,178.46658325195312,48.25865936279297,spiral
587732582057377909,174.11590576171875,59.53646087646485,lenticular
587728920061673613,229.87796020507807,57.89687728881836,spiral
588017566557995119,172.07415771484375,12.310486793518066,elliptical
587728947977912436,159.4305877685547,-0.6546832919120789,elliptical
587732769983692989,186.8751983642578,8.846327781677246,spiral
587742627445735537,209.73411560058597,15.179040908813477,spiral
587739407336734894,231.12632751464844,26.023080825805664,elliptical
587738372746838322,127.06961059570312,24.514434814453125,spiral
587733425482039397,216.9845733642578,56.73225402832031,elliptical
587742566781878418,148.0596466064453,15.31548309326172,elliptical
587732702872993952,176.5501708984375,7.683923244476318,spiral
587736783073378650,248.5859375,28.229114532470703,lenticular
587736586035069097,205.79600524902344,41.13372421264648,spiral
588848901515378803,161.95556640625,1.1171437501907349,spiral
587736809377103907,211.8299102783203,13.947504997253418,lenticular
587733442656403614,232.43626403808597,47.89767837524414,spiral
588007005769957428,120.52100372314452,44.006778717041016,irregular
587729385540354163,175.88172912597656,58.44739532470703,spiral
588017627233321067,198.53024291992188,44.6942253112793,spiral
588017711514714315,218.0167999267578,46.62881088256836,spiral
587745540521066631,157.34609985351562,15.891439437866213,spiral
587732136451440807,154.05023193359375,48.97583770751953,spiral
588017990155239670,209.83604431152344,8.196845054626465,spiral
587725818556383376,157.93919372558594,65.86901092529297,spiral
587739810498413064,240.5602264404297,16.210725784301758,elliptical
587732580981014580,163.6345977783203,57.15903091430664,spiral
587728948515831917,161.75665283203125,-0.2985535562038421,elliptical
588017720639029387,166.72686767578125,40.79861831665039,spiral
587742773491925135,196.7482147216797,16.35955810546875,spiral
587736813135724842,238.264404296875,9.108963966369627,spiral
587742060548915364,216.17529296875,18.87062644958496,spiral
587725590920495324,262.6344909667969,60.69009399414063,spiral
587738946142077060,170.76063537597656,38.083038330078125,spiral
588013384352989352,178.2596893310547,53.23585891723633,spiral
587731890576883791,174.52999877929688,57.057861328125,spiral
588295842857680967,171.3328857421875,50.13093948364258,spiral
587739609701613668,186.1035919189453,33.01960372924805,elliptical
587725589846098035,259.9277648925781,61.84845733642578,irregular
587734622177656983,153.1764373779297,42.60921478271485,spiral
588017567095259238,172.8741455078125,12.73023796081543,spiral
588017979974615102,208.0318603515625,38.58233642578125,spiral
587742008973787472,132.11276245117188,13.588794708251951,irregular
587739510909960596,248.91036987304688,17.604970932006836,spiral
587731501333151833,153.9485626220703,54.52036666870117,spiral
587734303269978153,339.7200012207031,-1.244802474975586,spiral
587741816776884414,137.08932495117188,17.48611068725586,spiral
587745970003182036,244.83636474609372,17.87936019897461,spiral
588011102641062022,232.44940185546875,52.95351409912109,spiral
587737827831513249,142.40138244628906,65.21611785888672,lenticular
587742190451818695,209.29933166503903,23.163780212402344,spiral
587734621631021305,129.4967498779297,30.7262020111084,lenticular
587741490369593475,162.39918518066406,28.10120964050293,spiral
587742775088775325,163.87252807617188,17.006345748901367,spiral
587730023332118723,227.96778869628903,6.029852390289307,elliptical
587733081348374698,178.6003875732422,55.33625411987305,spiral
587732157389734231,119.86598205566406,27.095956802368164,spiral
587736618791862339,248.13658142089844,21.862140655517575,spiral
588015508195901580,0.6446824073791504,-0.6823375821113586,lenticular
587732048940957889,131.12940979003906,41.98728942871094,lenticular
588016840704000446,116.14280700683594,18.49357795715332,spiral
587739720288305293,188.2097930908203,29.589488983154297,lenticular
587732482734817561,138.9522247314453,38.973819732666016,elliptical
587731512069586954,20.274677276611328,-0.4836101531982422,spiral
587741816233394647,122.5649871826172,11.814050674438477,spiral
587739302602997870,175.52052307128906,33.683082580566406,elliptical
588007004163801260,131.48619079589844,51.118309020996094,spiral
588011219147227355,243.72900390625,45.56679916381836,spiral
588023240205664369,133.0635223388672,16.470312118530273,spiral
587739826588221538,207.79005432128903,24.52814483642578,irregular
587731886810595434,125.4631118774414,38.694129943847656,elliptical
588016890640466025,160.69488525390625,38.8825798034668,spiral
587727942960414941,150.451416015625,1.5610636472702026,elliptical
587742061057409257,147.34446716308594,17.845544815063477,spiral
588017626691862710,183.7962188720703,45.16251373291016,spiral
587736753546002743,249.73976135253903,27.748516082763672,elliptical
587732583667531916,171.81455993652344,60.55992889404297,spiral
587733080272470207,170.42581176757812,53.791133880615234,lenticular
587725490522751227,252.52659606933597,64.08475494384766,spiral
587730022796362027,230.5626220703125,5.454989433288574,spiral
588017723865694370,189.7748870849609,6.418143272399902,spiral
587741603095314597,158.12782287597656,25.899417877197266,spiral
587725980691529868,133.88446044921875,56.41712951660156,elliptical
588848900986044588,179.22872924804688,0.7239197492599487,spiral
587742611875627129,217.58053588867188,15.61717700958252,spiral
587734949660917960,141.52317810058594,9.66249179840088,spiral
588017724399681754,183.1031036376953,6.7325639724731445,spiral
588848901007147234,227.29730224609372,0.6772976517677307,elliptical
587739721369321622,207.197509765625,28.67363548278809,elliptical
588011101029990481,229.6258850097656,52.54866027832031,elliptical
588013383817297985,182.67745971679688,53.03726577758789,spiral
588007005267361905,246.83489990234372,45.85393524169922,elliptical
587729159511933072,214.4940490722656,4.76640510559082,lenticular
587741707804082317,162.2749481201172,24.635786056518555,spiral
587735240105656484,142.5132293701172,35.76164245605469,spiral
587736803470475386,192.662841796875,14.211386680603027,spiral
587739610237173858,182.54095458984372,33.510345458984375,spiral
587736478132928711,228.8874664306641,9.255537986755373,spiral
587739610232586302,170.0256805419922,32.529144287109375,spiral
587735743692800203,246.60964965820312,27.904279708862305,spiral
587745244691431699,126.2318878173828,11.159762382507324,elliptical
588010877692280929,195.8731842041016,3.697444677352905,spiral
587736620400967704,245.84278869628903,24.851781845092773,elliptical
588848901535301854,207.4966278076172,1.0897561311721802,elliptical
587741533314089128,149.87681579589844,25.501441955566406,spiral
587728931873227081,120.45974731445312,37.04285430908203,spiral
587739829273165958,209.6909942626953,26.22602844238281,spiral
588017604678058049,165.0663604736328,43.07637786865234,spiral
588016892787490970,158.94351196289062,40.231353759765625,spiral
587732134308610201,170.56228637695312,50.74232864379883,spiral
587742592546963586,206.62994384765625,15.385462760925291,spiral
587742190982725737,194.4622344970703,25.166967391967773,elliptical
587739845397446904,249.5641021728516,11.57013988494873,spiral
588017116661416040,205.8424835205078,46.46453094482422,lenticular
587742628519870483,210.7266540527344,15.883237838745115,elliptical
588017111296245875,185.19802856445312,47.64429473876953,spiral
587739720293023848,200.40782165527344,28.87627220153809,elliptical
587741490369789976,162.90301513671875,28.283666610717773,spiral
587732772110729383,139.6870880126953,7.620327949523926,spiral
587734841742393917,117.9488296508789,23.43155670166016,elliptical
587736808841806058,215.530517578125,13.071063995361328,spiral
587729388225298520,178.01646423339844,60.8438720703125,elliptical
587732772649959618,145.05642700195312,8.611359596252441,irregular
587724650876502133,200.1733856201172,-1.3491541147232056,spiral
587739406240186464,170.96951293945312,33.359954833984375,spiral
587732482211643524,180.64865112304688,49.05635452270508,irregular
588017979430731828,187.49185180664065,40.55635070800781,spiral
587731186201657454,354.88543701171875,-0.1861620247364044,spiral
587731874462105902,123.51652526855467,37.8830680847168,spiral
587729781738111467,258.6029052734375,30.97161102294922,spiral
587739377769185508,127.91218566894533,21.563167572021484,spiral
587739827662356599,208.8659210205078,25.115440368652344,lenticular
587734894358167673,167.08319091796875,10.590968132019045,elliptical
587732134313001037,186.48599243164065,51.52056503295898,lenticular
587735349105852550,170.2820587158203,15.133952140808104,spiral
587742626909126678,210.28631591796875,14.765891075134276,spiral
588010136264310986,131.56924438476562,49.02692794799805,spiral
587744728759730288,135.07933044433594,15.250431060791016,spiral
588007005800104130,237.9786834716797,53.42805099487305,spiral
587731498648404131,154.15975952148438,52.20124435424805,lenticular
587742575913074872,203.43475341796875,18.366783142089844,spiral
587739708484747449,218.6699066162109,26.34134864807129,lenticular
587733604260774069,230.84425354003903,50.086891174316406,spiral
587742189907083417,189.71473693847656,24.668380737304688,irregular
588017978908606648,228.1245574951172,31.6341552734375,spiral
588017721180750053,181.41232299804688,42.54907989501953,spiral
587742644627702217,243.380126953125,11.775264739990234,spiral
587742865815961671,162.48606872558594,17.40997314453125,elliptical
587729777981194496,214.57937622070312,-1.8303792476654053,elliptical
587739815318585673,244.3927764892578,18.39839553833008,spiral
587735043078291643,135.4808807373047,32.598854064941406,elliptical
587729408075694317,244.36441040039065,47.101505279541016,spiral
587736525911949535,219.24322509765625,6.914022445678711,spiral
587726015614681376,200.37716674804688,2.723646402359009,elliptical
587739811037184378,244.8718719482422,15.083412170410156,spiral
587725576962506963,261.94244384765625,59.20513153076172,spiral
588010877684744311,178.55496215820312,3.881954908370972,spiral
587729228764151998,244.41107177734372,51.78434753417969,elliptical
587738947748888702,159.73500061035156,37.56755828857422,spiral
588017677157007545,139.89308166503906,10.250688552856444,spiral
587745244696084628,136.70126342773438,14.1696138381958,elliptical
587736584976662890,243.60975646972656,25.09638786315918,spiral
588017705077637300,179.23385620117188,13.67148208618164,spiral
587739096449351793,175.65380859375,36.20634460449219,spiral
587731185129488464,358.37371826171875,-0.9193944931030272,spiral
587741490361401602,142.36920166015625,23.215614318847656,spiral
587736782533820494,242.9812469482422,32.131961822509766,spiral
587734949118542286,129.0797119140625,7.292455673217773,spiral
587739115238719770,127.92405700683594,22.6579704284668,elliptical
588007005237412113,130.41668701171875,51.51729965209961,spiral
587732482203451521,153.91465759277344,44.65686798095703,lenticular
587725980152430780,128.52813720703125,52.45707321166992,elliptical
587739406756086095,120.81170654296876,16.548198699951172,elliptical
587745244696805495,138.28378295898438,14.65797519683838,spiral
588017978911817752,235.51670837402344,28.296781539916992,elliptical
587726032780394635,168.47824096679688,2.566215753555298,elliptical
588017991231865032,216.48423767089844,8.50730037689209,spiral
587736812598657310,237.7626953125,8.80524730682373,elliptical
587741709948354703,153.96426391601562,24.7280387878418,spiral
587742062127939949,139.72373962402344,16.857810974121094,spiral
587741820528492707,149.3239288330078,20.68184280395508,elliptical
587732482732523635,133.5981903076172,35.866153717041016,elliptical
588013382723502403,124.72380828857422,32.440792083740234,spiral
588848901533532179,203.3972320556641,1.089921236038208,spiral
587739810488713434,218.1564178466797,23.35625457763672,spiral
587732483831169044,211.26101684570312,47.12986373901367,spiral
588017702950338583,226.01388549804688,9.059809684753418,spiral
587742774016737398,167.9777374267578,16.458940505981445,irregular
587733609626337557,245.4401397705078,41.181034088134766,elliptical
587735348012712427,125.69329833984376,7.414063930511475,spiral
587726015075057842,194.07058715820312,2.337329387664795,spiral
587729748450410792,234.50184631347656,2.198762893676758,spiral
588017947210547303,202.88038635253903,40.101688385009766,spiral
587729386614685778,178.0880126953125,59.45948791503906,irregular
587732136994996302,177.4539031982422,53.31721496582031,elliptical
587733604794958046,223.26942443847656,54.14841842651367,spiral
587731513693307091,50.32229995727539,0.6788507103919983,elliptical
587734949665636530,152.42385864257812,11.123801231384276,elliptical
588018054584664218,237.1670379638672,37.508296966552734,spiral
587735665849073748,231.9919586181641,46.94970703125,spiral
587732590109589758,202.7233428955078,58.14742660522461,elliptical
587735665322426682,252.68243408203125,29.92107582092285,spiral
588013384352464991,176.20396423339844,53.18279647827149,spiral
587737827281666450,112.43511962890624,41.00358581542969,spiral
587742059992776815,169.21035766601562,20.65365982055664,spiral
587728308031783146,175.82554626464844,1.95223331451416,spiral
587741421095813674,119.51551818847656,14.691913604736328,irregular
587742569469509744,155.29830932617188,18.636384963989254,elliptical
587739610229768318,162.66232299804688,31.499217987060547,spiral
587742775088054455,162.1851806640625,16.63859748840332,spiral
588018090013098035,251.79412841796875,22.70582771301269,spiral
588017724411674791,210.6921539306641,6.125645637512207,spiral
587739382071951596,243.0567169189453,21.09191131591797,elliptical
587732770508308590,158.5670166015625,8.307868957519531,spiral
588010877684678853,178.52639770507812,3.9176082611083984,irregular
587741532767125677,126.82200622558594,16.84077262878418,spiral
587734893290520598,181.22366333007807,10.262327194213867,lenticular
587732048950722578,159.5326385498047,54.13239288330078,elliptical
587739303143211089,184.66978454589844,34.44744110107422,spiral
587744728760647957,137.14739990234375,15.948241233825684,irregular
587735661553188869,161.0103302001953,39.68423461914063,spiral
587725591459922201,265.9066162109375,55.15217590332031,spiral
587742015429738718,180.811279296875,23.514509201049805,spiral
588007005803446541,245.707763671875,47.610137939453125,spiral
587724649800401077,194.9147186279297,-2.111060619354248,spiral
587738409791062153,156.198486328125,12.690911293029783,elliptical
587732053773713872,119.90484619140624,28.538578033447266,spiral
587738411405475942,164.8492889404297,14.784762382507324,spiral
588018252680528066,230.3842315673828,41.5832633972168,spiral
587735236344938923,121.59261322021484,23.925819396972656,spiral
588017604162289866,228.14508056640625,35.42132568359375,elliptical
587739407860432986,197.5338287353516,34.90547180175781,spiral
588017112369594524,183.81565856933597,48.54013442993164,spiral
588017702950994235,227.55401611328125,8.703051567077637,spiral
587733398645375305,242.96087646484372,37.274444580078125,lenticular
587732579381280926,154.80032348632812,7.398876667022705,spiral
587732053771354304,115.69544982910156,24.6279239654541,spiral
588017571385770144,192.4767303466797,12.910449028015137,irregular
587739406786363540,196.57505798339844,34.15053176879883,spiral
587736813131727051,229.14524841308597,11.01547908782959,elliptical
588010359619322084,171.38746643066406,5.114428520202637,spiral
587741600953925786,173.7397003173828,26.38144302368164,lenticular
588007006312202265,131.9031219482422,53.7625732421875,elliptical
587736586048897204,240.9788360595703,27.86313819885254,spiral
587736940909559969,218.80807495117188,34.30546188354492,spiral
587745541057937469,157.30911254882812,16.38839340209961,spiral
588017704541552771,181.02279663085935,13.26013469696045,lenticular
587732771058548779,189.5261688232422,9.563698768615724,elliptical
587736584968798312,225.8636016845703,34.415191650390625,elliptical
587736753549803537,256.3655700683594,21.515575408935547,spiral
587738574610104357,207.9099884033203,38.552001953125,spiral
588015508736180450,8.436674118041992,-0.2676803469657898,spiral
587741533854826503,159.22312927246094,28.283830642700195,elliptical
588013382191087789,134.43324279785156,38.728782653808594,lenticular
587738951495712953,208.44744873046875,34.767364501953125,spiral
587736813667614828,226.9632873535156,11.830049514770508,elliptical
587736782536900810,249.0436553955078,27.432758331298828,spiral
587729970717720746,227.553466796875,-2.243250608444214,spiral
588009370691502214,186.1037750244141,61.84353256225586,elliptical
587731499187765463,162.7976837158203,54.71489334106445,elliptical
587738195039945012,118.27243041992188,49.95563888549805,spiral
588017977814810774,171.8673553466797,38.44063568115234,spiral
587735043613327522,131.0951385498047,30.598981857299805,spiral
587731512067424403,15.449599266052246,-0.5644841194152832,spiral
587736941992345795,240.52200317382807,25.78776741027832,elliptical
587736941991231733,238.12327575683597,27.085865020751957,elliptical
587745245234659450,140.45504760742188,15.479641914367676,spiral
587730022795575629,228.77685546875,5.549196720123291,spiral
587729386071457956,152.65579223632812,54.850616455078125,lenticular
587733079745036434,206.54835510253903,52.18622970581055,spiral
588013382199607443,157.92283630371094,48.47563934326172,elliptical
588017721176555693,168.62405395507812,41.37616729736328,elliptical
587729653428715908,258.9347229003906,28.476341247558597,elliptical
587729226614374569,236.6875762939453,54.63627624511719,spiral
587738575144419500,200.7100372314453,40.06755447387695,spiral
588018056194949182,237.36105346679688,38.93684768676758,spiral
588297863647461595,149.27684020996094,41.069705963134766,spiral
587741726587027520,205.87608337402344,23.84545516967773,spiral
587728309640102024,170.5296630859375,3.0759353637695312,spiral
587738948281565355,148.39840698242188,34.79107666015625,spiral
587739844848779485,222.93756103515625,20.08474922180176,spiral
588007005271425061,253.92349243164065,38.26509094238281,elliptical
587733608556265785,251.4006805419922,34.25249481201172,spiral
587731501330071633,143.9551239013672,50.92552185058594,spiral
587734304878035180,333.9096374511719,0.1351890116930008,spiral
587736524838273047,219.2154998779297,6.140021800994873,spiral
587725551212232787,183.41909790039065,67.14130401611328,elliptical
587732583124959451,149.09976196289062,55.45919418334961,spiral
587742013300998384,226.0322723388672,16.756580352783203,spiral
587736975813443847,240.6788330078125,22.91591453552246,spiral
587730023864205464,217.02490234375,7.296098709106445,spiral
588011219132809379,193.3096466064453,62.82169342041016,spiral
587744873711927722,122.69892120361328,9.093140602111816,lenticular
587722981745098894,191.5057678222656,-1.0732001066207886,elliptical
587742062664679630,139.35574340820312,17.048158645629883,spiral
587742062139670658,167.62852478027344,22.15221405029297,elliptical
587732482739601540,151.70773315429688,44.22686004638672,spiral
587731513687736421,37.49314880371094,0.7061362266540527,spiral
587739406803992865,240.30699157714844,21.475765228271484,spiral
588018090006675703,239.20892333984372,32.20588302612305,elliptical
587742775098736755,187.65994262695312,17.93315887451172,spiral
587732484897767564,187.0766448974609,51.0765266418457,spiral
587732484342415608,130.9893035888672,35.91375732421875,elliptical
587738409256026246,160.5370330810547,12.665772438049316,spiral
587741707794382914,139.14588928222656,19.037818908691406,spiral
587736919969366411,240.95774841308597,29.002647399902344,spiral
587736975805776038,222.91639709472656,30.740976333618164,spiral
587736479197102203,206.9088897705078,12.638511657714844,spiral
587742189913899148,206.63096618652344,23.12212371826172,spiral
588297864726052991,163.11248779296875,45.580352783203125,spiral
587742573760151899,172.5974884033203,20.55272102355957,elliptical
587732136454783126,165.220703125,51.60523223876953,spiral
587731514225328290,39.16003036499024,1.1528818607330322,elliptical
587736543098634377,230.5042724609375,7.586369514465332,elliptical
587742573222625473,171.01882934570312,19.941967010498047,elliptical
587725470134108318,133.86062622070312,53.50362014770508,lenticular
587741387273601332,122.17742156982422,16.36758041381836,spiral
587726031708422284,172.57598876953125,1.744533658027649,elliptical
587739828734263413,204.49729919433597,26.76137351989746,elliptical
587742191524970512,207.96673583984372,24.150753021240234,elliptical
587741532228288815,122.88485717773438,14.459728240966797,spiral
587741602024915085,166.6409149169922,26.343658447265625,elliptical
587739380453671016,225.13250732421875,27.593055725097656,lenticular
587741490891391482,126.71644592285156,17.542882919311523,irregular
587725577497608399,260.7325744628906,63.19441223144531,spiral
587732702317904130,134.72377014160156,4.747768402099609,spiral
587739828211679362,238.3840789794922,17.303030014038086,elliptical
587735346956992533,167.18045043945312,13.15553379058838,elliptical
588007004172517477,162.10125732421875,62.687744140625,spiral
587725040099459212,197.23489379882807,-2.790919065475464,spiral
587732580980490440,161.5874481201172,56.76528930664063,spiral
587733080272011392,168.74375915527344,53.62492752075195,elliptical
588848899367174279,160.24867248535156,-0.5799872875213623,elliptical
587726032801497289,216.7978363037109,2.3229243755340576,elliptical
587726100958019661,239.7454376220703,2.6422371864318848,spiral
587729160057979067,235.62176513671875,3.9363644123077393,spiral
587728880873504842,145.73757934570312,4.399944305419922,elliptical
587732153104138356,140.57630920410156,40.567901611328125,spiral
587725589310865732,261.27197265625,58.15296173095703,spiral
587734892209832010,165.1627655029297,8.787420272827148,spiral
587730845819076938,325.450439453125,-1.0550068616867063,spiral
587738946138931228,161.93580627441406,36.7092399597168,elliptical
587731521748795585,149.7322540283203,49.5676155090332,elliptical
587742611881066792,230.2200469970703,13.309779167175291,elliptical
587738568168243322,188.66416931152344,14.016773223876951,spiral
588011124115046568,192.16796875,62.68940353393555,spiral
587729970181701837,229.5206756591797,-2.5865371227264404,spiral
587728308563149008,163.22972106933594,2.1321029663085938,lenticular
587732578294628565,125.29893493652344,3.969977378845215,elliptical
587738952563294277,191.43792724609372,37.823028564453125,spiral
587741817855541337,148.24209594726562,21.4246768951416,spiral
588023045867307263,138.92013549804688,19.15814971923828,spiral
587741815701831916,134.30831909179688,15.67893123626709,lenticular
587726100409811073,213.8380889892578,3.7179808616638175,lenticular
587732771597123737,193.47923278808597,10.099285125732422,spiral
588018056722972763,213.17922973632807,49.80324935913086,elliptical
587726033332600927,203.5736389160156,2.8052661418914795,spiral
587741490369593455,162.37953186035156,28.123157501220703,spiral
588017721183633418,190.2113037109375,42.39616394042969,spiral
587735343185002810,135.08837890625,7.572126388549805,spiral
588017978885603416,163.18756103515625,38.05162811279297,spiral
587735347479249122,133.42697143554688,8.648808479309082,elliptical
588848901512036381,154.26675415039062,1.056119680404663,elliptical
587735344799744135,144.31985473632812,10.290657997131348,elliptical
587735348561969309,153.87437438964844,13.05904769897461,spiral
587728679543832703,196.04202270507807,65.51921081542969,spiral
587732135918764170,168.51756286621094,51.69683074951172,elliptical
587735240100217097,129.94239807128906,29.281902313232425,spiral
587742551222059128,229.82313537597656,14.884726524353027,spiral
587742775640457290,199.26048278808597,17.971620559692383,lenticular
587739376694133104,125.64440155029295,19.43157958984375,spiral
588848900435149010,147.12831115722656,0.3692152798175812,spiral
587739132424290555,228.1199188232422,29.53280067443848,spiral
587731872846315982,115.59552001953124,28.029346466064453,elliptical
588017728690520159,189.8946228027344,6.947546005249023,spiral
587739721379152112,231.1233367919922,22.293346405029297,elliptical
587744729297387735,136.67601013183594,16.10263442993164,spiral
587739302609748091,194.0803985595703,33.793155670166016,elliptical
587737808491643294,114.78215026855467,41.39430618286133,spiral
587739826591039612,214.6850128173828,23.25295066833496,elliptical
587726014541201509,200.84007263183597,1.9417365789413448,spiral
587729777443406010,212.5387725830078,-2.361150026321411,spiral
587735043614769283,134.24014282226562,32.50577163696289,spiral
588298662506659988,206.64784240722656,44.79837417602539,spiral
587726033850400894,159.9982147216797,3.116750717163086,spiral
588007004700147852,129.68690490722656,50.61899948120117,spiral
588011124116488380,199.0532684326172,62.04972457885742,spiral
588010359069737154,142.23220825195312,3.4960780143737797,spiral
587731499726798977,170.91302490234375,56.46668243408203,elliptical
587741709408600115,147.08316040039062,22.763402938842773,spiral
587733081891930269,205.30897521972656,54.250789642333984,spiral
587731185135124558,11.246820449829102,-1.023426532745361,spiral
587733412057055303,215.7520751953125,51.709564208984375,elliptical
587738948825186387,166.70753479003906,39.67209243774414,elliptical
588017605749964840,159.27842712402344,42.89284133911133,elliptical
588017625624805455,204.7568817138672,42.56758880615234,elliptical
587738617558728811,159.1641845703125,35.2281494140625,elliptical
587741534390452382,156.04808044433594,27.9648494720459,spiral
588011123044319310,205.74208068847656,60.41630172729492,elliptical
587731187807289602,343.5078430175781,1.110511302947998,spiral
587733399172874248,219.0606842041016,50.47222900390625,spiral
588017990685294786,194.13101196289065,9.265530586242676,elliptical
587736547386261566,228.4789123535156,6.260026931762695,elliptical
587735695369633887,183.36422729492188,56.7618408203125,lenticular
588015507659227263,1.0759340524673462,-1.161463737487793,spiral
587731512619827385,50.958831787109375,-0.2069290429353714,elliptical
587736477058335079,226.8653717041016,8.55337142944336,lenticular
587731187262357747,324.98828125,0.8266026377677917,spiral
588017702942539959,208.0703125,11.027463912963867,spiral
